8.144811987876892090e-01 1.855188310146331787e-01
8.756174445152282715e-01 1.243825778365135193e-01
3.009973466396331787e-01 6.990026831626892090e-01
9.587640166282653809e-01 4.123599454760551453e-02
8.320014476776123047e-01 1.679985523223876953e-01
9.035707712173461914e-01 9.642925858497619629e-02
9.782515764236450195e-01 2.174839936196804047e-02
9.127967953681945801e-01 8.720323443412780762e-02
7.231158614158630371e-01 2.768841981887817383e-01
9.077823758125305176e-01 9.221765398979187012e-02
9.918075203895568848e-01 8.192507550120353699e-03
9.592738151550292969e-01 4.072618484497070312e-02
9.421300292015075684e-01 5.786992982029914856e-02
6.196914911270141602e-01 3.803085386753082275e-01
7.385030388832092285e-02 9.261496663093566895e-01
9.627082943916320801e-01 3.729163855314254761e-02
7.050390243530273438e-01 2.949609756469726562e-01
8.713707923889160156e-01 1.286292225122451782e-01
2.290433272719383240e-03 9.977095127105712891e-01
4.219661059323698282e-04 9.995780587196350098e-01
5.309328436851501465e-01 4.690671861171722412e-01
7.091839313507080078e-01 2.908160686492919922e-01
8.338761329650878906e-02 9.166123270988464355e-01
7.652302384376525879e-01 2.347697466611862183e-01
9.792545437812805176e-01 2.074547298252582550e-02
9.106202125549316406e-01 8.937978744506835938e-02
8.303292393684387207e-01 1.696707159280776978e-01
9.792540073394775391e-01 2.074605599045753479e-02
9.528020024299621582e-01 4.719798266887664795e-02
6.645503640174865723e-01 3.354496359825134277e-01
1.937797665596008301e-02 9.806220531463623047e-01
2.379666864871978760e-01 7.620333433151245117e-01
9.928281903266906738e-01 7.171752862632274628e-03
9.303529262542724609e-01 6.964712589979171753e-02
9.318295121192932129e-01 6.817052513360977173e-02
9.795658588409423828e-01 2.043416537344455719e-02
5.274633765220642090e-01 4.725365638732910156e-01
8.258205056190490723e-01 1.741794645786285400e-01
2.326202243566513062e-01 7.673797607421875000e-01
9.137655496597290039e-01 8.623448759317398071e-02
9.851454496383666992e-01 1.485456153750419617e-02
9.187352657318115234e-01 8.126470446586608887e-02
7.859475016593933105e-01 2.140525281429290771e-01
4.616827517747879028e-02 9.538317918777465820e-01
5.957975983619689941e-01 4.042024016380310059e-01
6.997150182723999023e-01 3.002849221229553223e-01
9.199315309524536133e-01 8.006846159696578979e-02
9.297913312911987305e-01 7.020863145589828491e-02
9.562682509422302246e-01 4.373171925544738770e-02
5.709400773048400879e-02 9.429059624671936035e-01
9.519029855728149414e-01 4.809695482254028320e-02
8.541672229766845703e-01 1.458328217267990112e-01
9.526419639587402344e-01 4.735803231596946716e-02
9.774693846702575684e-01 2.253057062625885010e-02
5.546315386891365051e-02 9.445368051528930664e-01
8.167316317558288574e-01 1.832684129476547241e-01
9.269056320190429688e-01 7.309439778327941895e-02
1.591547876596450806e-01 8.408451676368713379e-01
7.984207272529602051e-01 2.015792876482009888e-01
9.401708841323852539e-01 5.982909724116325378e-02
2.095531523227691650e-01 7.904468774795532227e-01
7.912725806236267090e-01 2.087274938821792603e-01
1.424360089004039764e-02 9.857564568519592285e-01
8.569583296775817871e-01 1.430417299270629883e-01
8.345145583152770996e-01 1.654854565858840942e-01
1.239551231265068054e-02 9.876044988632202148e-01
9.925907850265502930e-01 7.409254088997840881e-03
5.638836026191711426e-01 4.361163675785064697e-01
6.228074431419372559e-01 3.771926164627075195e-01
9.772954583168029785e-01 2.270453423261642456e-02
8.973783254623413086e-01 1.026217192411422729e-01
9.470993876457214355e-01 5.290060490369796753e-02
5.853099822998046875e-01 4.146899878978729248e-01
8.287648558616638184e-01 1.712351292371749878e-01
8.897586464881896973e-01 1.102413907647132874e-01
3.503324687480926514e-01 6.496676206588745117e-01
4.190231263637542725e-01 5.809769034385681152e-01
1.021010577678680420e-01 8.978989124298095703e-01
9.152089953422546387e-01 8.479104191064834595e-02
8.370110988616943359e-01 1.629889309406280518e-01
8.240323662757873535e-01 1.759676635265350342e-01
6.254199743270874023e-01 3.745799958705902100e-01
8.243878483772277832e-01 1.756121963262557983e-01
5.547475218772888184e-01 4.452524483203887939e-01
9.272704720497131348e-01 7.272955775260925293e-02
7.118647098541259766e-01 2.881353497505187988e-01
4.290294945240020752e-01 5.709704756736755371e-01
9.833801388740539551e-01 1.661984063684940338e-02
7.875897288322448730e-01 2.124102711677551270e-01
7.157298326492309570e-01 2.842701077461242676e-01
4.382821619510650635e-01 5.617178082466125488e-01
9.316453337669372559e-01 6.835468858480453491e-02
7.548862099647521973e-01 2.451138198375701904e-01
8.464830517768859863e-01 1.535169482231140137e-01
9.701175093650817871e-01 2.988246083259582520e-02
9.340513944625854492e-01 6.594866514205932617e-02
5.229411721229553223e-01 4.770588874816894531e-01
3.769219219684600830e-01 6.230781078338623047e-01
2.685936689376831055e-01 7.314063310623168945e-01
9.659751057624816895e-01 3.402489051222801208e-02
8.534805774688720703e-01 1.465194523334503174e-01
8.057914376258850098e-01 1.942086070775985718e-01
5.880006551742553711e-01 4.119993746280670166e-01
8.292682170867919922e-01 1.707317680120468140e-01
6.102459430694580078e-01 3.897540867328643799e-01
9.422588944435119629e-01 5.774109065532684326e-02
9.368591904640197754e-01 6.314083188772201538e-02
9.419132471084594727e-01 5.808667466044425964e-02
8.375378251075744629e-01 1.624622046947479248e-01
8.004316687583923340e-01 1.995682865381240845e-01
4.458019733428955078e-01 5.541979670524597168e-01
9.239988923072814941e-01 7.600114494562149048e-02
1.065364480018615723e-01 8.934635519981384277e-01
5.835918188095092773e-01 4.164082109928131104e-01
9.686347246170043945e-01 3.136533498764038086e-02
7.071788907051086426e-01 2.928211390972137451e-01
7.340372204780578613e-01 2.659628093242645264e-01
9.746541827917098999e-02 9.025346040725708008e-01
8.729273080825805664e-01 1.270726919174194336e-01
8.621332049369812012e-01 1.378667652606964111e-01
8.318608403205871582e-01 1.681391298770904541e-01
8.329025506973266602e-01 1.670974940061569214e-01
5.091496706008911133e-01 4.908503592014312744e-01
7.786013484001159668e-01 2.213986366987228394e-01
5.056770052760839462e-03 9.949432015419006348e-01
1.943378597497940063e-01 8.056620955467224121e-01
2.401566058397293091e-01 7.598434090614318848e-01
9.458468556404113770e-01 5.415310710668563843e-02
4.659924805164337158e-01 5.340074896812438965e-01
9.629572033882141113e-01 3.704275935888290405e-02
7.636839151382446289e-01 2.363160997629165649e-01
1.770912110805511475e-01 8.229088187217712402e-01
9.849512577056884766e-01 1.504877023398876190e-02
3.149423599243164062e-01 6.850576400756835938e-01
6.954560875892639160e-01 3.045438826084136963e-01
5.080274343490600586e-01 4.919725358486175537e-01
1.034555435180664062e-01 8.965444564819335938e-01
7.588820457458496094e-01 2.411179244518280029e-01
9.570956230163574219e-01 4.290433973073959351e-02
9.302968978881835938e-01 6.970313191413879395e-02
9.293591976165771484e-01 7.064077258110046387e-02
7.624940872192382812e-01 2.375058978796005249e-01
9.818385839462280273e-01 1.816142909228801727e-02
9.929954409599304199e-01 7.004518061876296997e-03
7.486944198608398438e-01 2.513055801391601562e-01
3.674212992191314697e-01 6.325786709785461426e-01
5.964367389678955078e-01 4.035632312297821045e-01
8.671960830688476562e-01 1.328038871288299561e-01
8.577023148536682129e-01 1.422977149486541748e-01
3.372538387775421143e-01 6.627461314201354980e-01
9.791101813316345215e-01 2.088981308043003082e-02
4.740808606147766113e-01 5.259190797805786133e-01
9.009348750114440918e-01 9.906520694494247437e-02
1.717492379248142242e-02 9.828251004219055176e-01
4.839406535029411316e-02 9.516059160232543945e-01
9.590117335319519043e-01 4.098824039101600647e-02
3.650269508361816406e-01 6.349730491638183594e-01
7.984637022018432617e-01 2.015362679958343506e-01
9.849171042442321777e-01 1.508285291492938995e-02
1.283530890941619873e-02 9.871647357940673828e-01
8.901804089546203613e-01 1.098196059465408325e-01
2.275159209966659546e-01 7.724840044975280762e-01
8.159782290458679199e-01 1.840217262506484985e-01
4.694250971078872681e-02 9.530574679374694824e-01
7.967122793197631836e-01 2.032877802848815918e-01
3.393948376178741455e-01 6.606051325798034668e-01
9.840306043624877930e-01 1.596939004957675934e-02
6.209239736199378967e-02 9.379075765609741211e-01
2.105586975812911987e-01 7.894412875175476074e-01
8.391942977905273438e-01 1.608056575059890747e-01
9.866488575935363770e-01 1.335119083523750305e-02
9.126037359237670898e-01 8.739624172449111938e-02
6.199667453765869141e-01 3.800331950187683105e-01
9.631015658378601074e-01 3.689843416213989258e-02
7.330464720726013184e-01 2.669534981250762939e-01
7.475680708885192871e-01 2.524319589138031006e-01
5.993939936161041260e-03 9.940060377120971680e-01
8.438239097595214844e-01 1.561760753393173218e-01
9.018402695655822754e-01 9.815975278615951538e-02
9.372578933835029602e-03 9.906274080276489258e-01
5.971395969390869141e-01 4.028604030609130859e-01
9.677629470825195312e-01 3.223698586225509644e-02
5.917991399765014648e-01 4.082009494304656982e-01
7.700333595275878906e-01 2.299666702747344971e-01
6.414199471473693848e-01 3.585800230503082275e-01
6.982805132865905762e-01 3.017194867134094238e-01
7.744657993316650391e-01 2.255341410636901855e-01
9.881239533424377441e-01 1.187602337449789047e-02
9.819013476371765137e-01 1.809869706630706787e-02
8.246173262596130371e-01 1.753826439380645752e-01
9.103367924690246582e-01 8.966315537691116333e-02
2.361762523651123047e-01 7.638237476348876953e-01
7.841083407402038574e-01 2.158916890621185303e-01
8.493978977203369141e-01 1.506020426750183105e-01
7.141802310943603516e-01 2.858197391033172607e-01
9.694826006889343262e-01 3.051737509667873383e-02
8.720266819000244141e-01 1.279733180999755859e-01
6.713034510612487793e-01 3.286965787410736084e-01
9.609395265579223633e-01 3.906042501330375671e-02
9.315560013055801392e-02 9.068443775177001953e-01
9.458894133567810059e-01 5.411058291792869568e-02
9.272969365119934082e-01 7.270306348800659180e-02
5.096849799156188965e-01 4.903150200843811035e-01
9.878930449485778809e-01 1.210695970803499222e-02
8.085741996765136719e-01 1.914258301258087158e-01
9.770951271057128906e-01 2.290488965809345245e-02
8.516491651535034180e-01 1.483508050441741943e-01
1.036484837532043457e-01 8.963515162467956543e-01
6.333538889884948730e-01 3.666461408138275146e-01
2.399793416261672974e-01 7.600206732749938965e-01
9.278239011764526367e-01 7.217605412006378174e-02
1.945415884256362915e-01 8.054584264755249023e-01
9.400528669357299805e-01 5.994708463549613953e-02
4.254256188869476318e-01 5.745744109153747559e-01
8.084884881973266602e-01 1.915115267038345337e-01
6.727340221405029297e-01 3.272659480571746826e-01
5.214502215385437012e-01 4.785497784614562988e-01
9.349682331085205078e-01 6.503177434206008911e-02
7.976845502853393555e-01 2.023154646158218384e-01
9.613044261932373047e-01 3.869552165269851685e-02
7.330023050308227539e-01 2.669977247714996338e-01
9.525856971740722656e-01 4.741426184773445129e-02
3.748268634080886841e-02 9.625173211097717285e-01
5.231098532676696777e-01 4.768901467323303223e-01
8.614749312400817871e-01 1.385250538587570190e-01
6.323887705802917480e-01 3.676111996173858643e-01
2.259011939167976379e-02 9.774098992347717285e-01
7.428613901138305664e-01 2.571386098861694336e-01
1.342951203696429729e-03 9.986569881439208984e-01
2.865491509437561035e-01 7.134508490562438965e-01
8.452688455581665039e-01 1.547311097383499146e-01
9.557120800018310547e-01 4.428787156939506531e-02
7.302883267402648926e-01 2.697116434574127197e-01
6.350326538085937500e-01 3.649673461914062500e-01
1.478062421083450317e-01 8.521937131881713867e-01
9.063956141471862793e-01 9.360443055629730225e-02
9.245672821998596191e-01 7.543275505304336548e-02
6.740512847900390625e-01 3.259487450122833252e-01
8.443589210510253906e-01 1.556410491466522217e-01
8.191330432891845703e-01 1.808669567108154297e-01
1.390378326177597046e-01 8.609621524810791016e-01
9.281609058380126953e-01 7.183912396430969238e-02
8.811522126197814941e-01 1.188478171825408936e-01
9.312126040458679199e-01 6.878738105297088623e-02
4.414041042327880859e-01 5.585958957672119141e-01
9.653186798095703125e-01 3.468133136630058289e-02
6.804379820823669434e-02 9.319562315940856934e-01
9.507911801338195801e-01 4.920881241559982300e-02
4.305464625358581543e-01 5.694535374641418457e-01
7.531707286834716797e-01 2.468291968107223511e-01
4.425764977931976318e-01 5.574234724044799805e-01
7.465654611587524414e-01 2.534345090389251709e-01
9.938517808914184570e-01 6.148197222501039505e-03
6.406290531158447266e-01 3.593710064888000488e-01
8.758081793785095215e-01 1.241917908191680908e-01
9.085705280303955078e-01 9.142950922250747681e-02
8.848429918289184570e-01 1.151569783687591553e-01
1.149707809090614319e-01 8.850292563438415527e-01
8.812507390975952148e-01 1.187492311000823975e-01
9.636318683624267578e-01 3.636810928583145142e-02
8.805643320083618164e-01 1.194356977939605713e-01
2.528285086154937744e-01 7.471715211868286133e-01
2.492712587118148804e-01 7.507287263870239258e-01
6.465877294540405273e-01 3.534123301506042480e-01
7.957116365432739258e-01 2.042883336544036865e-01
8.474670052528381348e-01 1.525329649448394775e-01
6.618306040763854980e-01 3.381694257259368896e-01
1.166853532195091248e-01 8.833146691322326660e-01
7.535155415534973145e-01 2.464844882488250732e-01
8.993877768516540527e-01 1.006121635437011719e-01
5.783568024635314941e-01 4.216431975364685059e-01
9.735608100891113281e-01 2.643922530114650726e-02
8.872075676918029785e-01 1.127923950552940369e-01
7.094862461090087891e-01 2.905137836933135986e-01
1.297259703278541565e-02 9.870274662971496582e-01
7.199740409851074219e-01 2.800259888172149658e-01
9.740650057792663574e-01 2.593501470983028412e-02
3.506641387939453125e-01 6.493358612060546875e-01
8.872003555297851562e-01 1.127996295690536499e-01
7.558789253234863281e-01 2.441211491823196411e-01
7.885782718658447266e-01 2.114217132329940796e-01
8.120235055685043335e-02 9.187976717948913574e-01
9.785660505294799805e-01 2.143389917910099030e-02
8.229985833168029785e-01 1.770014613866806030e-01
2.376330196857452393e-01 7.623670101165771484e-01
9.419885873794555664e-01 5.801143497228622437e-02
4.404860734939575195e-01 5.595139265060424805e-01
1.559701003134250641e-02 9.844030141830444336e-01
1.728543639183044434e-02 9.827145934104919434e-01
4.473901987075805664e-01 5.526097416877746582e-01
2.168648093938827515e-01 7.831351757049560547e-01
8.917116522789001465e-01 1.082882955670356750e-01
7.187668681144714355e-01 2.812331318855285645e-01
7.023743987083435059e-01 2.976256012916564941e-01
9.644413590431213379e-01 3.555865213274955750e-02
7.841775417327880859e-01 2.158225178718566895e-01
8.916714787483215332e-01 1.083285808563232422e-01
8.281636834144592285e-01 1.718363463878631592e-01
9.184064865112304688e-01 8.159351348876953125e-02
6.838423013687133789e-01 3.161576986312866211e-01
5.635938644409179688e-01 4.364061057567596436e-01
1.618068665266036987e-01 8.381931185722351074e-01
7.957693934440612793e-01 2.042305916547775269e-01
7.503687739372253418e-01 2.496311962604522705e-01
6.692182421684265137e-01 3.307816982269287109e-01
4.041458014398813248e-03 9.959585070610046387e-01
7.771874070167541504e-01 2.228125780820846558e-01
8.876026868820190430e-01 1.123973354697227478e-01
9.956077933311462402e-01 4.392171278595924377e-03
7.126004695892333984e-01 2.873995304107666016e-01
3.680939599871635437e-02 9.631906151771545410e-01
6.553218364715576172e-01 3.446782529354095459e-01
5.699109435081481934e-01 4.300890266895294189e-01
1.583515405654907227e-01 8.416483998298645020e-01
7.792191505432128906e-01 2.207808941602706909e-01
8.486398458480834961e-01 1.513601541519165039e-01
3.223653733730316162e-01 6.776346564292907715e-01
8.820171952247619629e-01 1.179828271269798279e-01
9.327837228775024414e-01 6.721626967191696167e-02
9.141962528228759766e-01 8.580379188060760498e-02
4.509138762950897217e-01 5.490861535072326660e-01
9.619324803352355957e-01 3.806754946708679199e-02
8.202721476554870605e-01 1.797278374433517456e-01
8.817682862281799316e-01 1.182317584753036499e-01
8.408165574073791504e-01 1.591834127902984619e-01
9.717108607292175293e-01 2.828916721045970917e-02
8.710290193557739258e-01 1.289709955453872681e-01
8.428390622138977051e-01 1.571608781814575195e-01
7.431293725967407227e-01 2.568706274032592773e-01
8.456932306289672852e-01 1.543067395687103271e-01
2.101980149745941162e-01 7.898019552230834961e-01
8.371915817260742188e-01 1.628083437681198120e-01
6.828247308731079102e-01 3.171752393245697021e-01
1.644886136054992676e-01 8.355113863945007324e-01
8.697775602340698242e-01 1.302224397659301758e-01
8.762809634208679199e-01 1.237190216779708862e-01
8.904198408126831055e-01 1.095801368355751038e-01
5.180673301219940186e-02 9.481932520866394043e-01
9.154629111289978027e-01 8.453714102506637573e-02
2.739949226379394531e-01 7.260050773620605469e-01
8.835130929946899414e-02 9.116486310958862305e-01
9.051570296287536621e-01 9.484294801950454712e-02
8.204934597015380859e-01 1.795064955949783325e-01
2.821792364120483398e-01 7.178207039833068848e-01
8.858498930931091309e-01 1.141500845551490784e-01
9.877104163169860840e-01 1.228949986398220062e-02
5.804584622383117676e-01 4.195415079593658447e-01
6.416355967521667480e-01 3.583643436431884766e-01
9.280148148536682129e-01 7.198519259691238403e-02
6.302370876073837280e-02 9.369762539863586426e-01
6.883384287357330322e-02 9.311661720275878906e-01
1.061138659715652466e-01 8.938860893249511719e-01
9.950030595064163208e-02 9.004996418952941895e-01
8.200288414955139160e-01 1.799711734056472778e-01
8.777867555618286133e-01 1.222132146358489990e-01
6.620755195617675781e-01 3.379244506359100342e-01
9.934880733489990234e-01 6.511890795081853867e-03
7.668616771697998047e-01 2.331383079290390015e-01
2.091771960258483887e-01 7.908228039741516113e-01
8.464831113815307617e-01 1.535168886184692383e-01
4.719750285148620605e-01 5.280249714851379395e-01
3.386792913079261780e-02 9.661321043968200684e-01
9.581292867660522461e-01 4.187074303627014160e-02
9.448609948158264160e-01 5.513898655772209167e-02
2.315433472394943237e-01 7.684566378593444824e-01
9.439130425453186035e-01 5.608696490526199341e-02
1.628791242837905884e-01 8.371208310127258301e-01
8.756997585296630859e-01 1.243003159761428833e-01
5.652618408203125000e-01 4.347382187843322754e-01
8.973123431205749512e-01 1.026876419782638550e-01
9.370026588439941406e-01 6.299734115600585938e-02
5.507929921150207520e-01 4.492070674896240234e-01
9.770226478576660156e-01 2.297730557620525360e-02
8.556268215179443359e-01 1.443732529878616333e-01
9.825754165649414062e-01 1.742458157241344452e-02
8.915548324584960938e-01 1.084451600909233093e-01
8.955939859151840210e-02 9.104405641555786133e-01
9.699908494949340820e-01 3.000910580158233643e-02
8.560852147638797760e-03 9.914391040802001953e-01
8.749035000801086426e-01 1.250964999198913574e-01
9.305028915405273438e-01 6.949718296527862549e-02
9.393996596336364746e-01 6.060034036636352539e-02
1.462899297475814819e-01 8.537100553512573242e-01
7.262147068977355957e-01 2.737852334976196289e-01
5.974094271659851074e-01 4.025906324386596680e-01
9.806226491928100586e-01 1.937735080718994141e-02
1.283609420061111450e-01 8.716390728950500488e-01
9.434047937393188477e-01 5.659524351358413696e-02
2.140712291002273560e-01 7.859287858009338379e-01
9.492657184600830078e-01 5.073426663875579834e-02
2.655083835124969482e-01 7.344915866851806641e-01
